number,created_at,updated_at,url,html_url,state,fixed_at,dismissed_by,dismissed_at,dismissed_reason,dismissed_comment,rule_id,rule_severity,rule_description,rule_name,rule_tags,rule_security_severity_level,tool_name,tool_guid,tool_version,most_recent_instance_ref,most_recent_instance_analysis_key,most_recent_instance_environment,most_recent_instance_category,most_recent_instance_state,most_recent_instance_commit_sha,most_recent_instance_message_text,most_recent_instance_location_path,most_recent_instance_location_start_line,most_recent_instance_location_end_line,most_recent_instance_location_start_column,most_recent_instance_location_end_column,most_recent_instance_classifications,instances_url,repository_id,repository_node_id,repository_name,repository_full_name,repository_private,repository_owner_login,repository_owner_id,repository_owner_node_id,repository_owner_avatar_url,repository_owner_gravatar_id,repository_owner_url,repository_owner_html_url,repository_owner_followers_url,repository_owner_following_url,repository_owner_gists_url,repository_owner_starred_url,repository_owner_subscriptions_url,repository_owner_organizations_url,repository_owner_repos_url,repository_owner_events_url,repository_owner_received_events_url,repository_owner_type,repository_owner_site_admin,repository_html_url,repository_description,repository_fork,repository_url,repository_forks_url,repository_keys_url,repository_collaborators_url,repository_teams_url,repository_hooks_url,repository_issue_events_url,repository_events_url,repository_assignees_url,repository_branches_url,repository_tags_url,repository_blobs_url,repository_git_tags_url,repository_git_refs_url,repository_trees_url,repository_statuses_url,repository_languages_url,repository_stargazers_url,repository_contributors_url,repository_subscribers_url,repository_subscription_url,repository_commits_url,repository_git_commits_url,repository_comments_url,repository_issue_comment_url,repository_contents_url,repository_compare_url,repository_merges_url,repository_archive_url,repository_downloads_url,repository_issues_url,repository_pulls_url,repository_milestones_url,repository_notifications_url,repository_labels_url,repository_releases_url,repository_deployments_url
19,2024-01-31T22:26:32Z,2024-01-31T22:26:34Z,https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/19,https://github.com/swell-consulting/swiss-cheese/security/code-scanning/19,open,,,,,,aws-rds-no-classic-resources,error,AWS Classic resource usage.,,[],N/A,defsec,,,refs/heads/main,.github/workflows/tfsec.yml:tfsec,{},.github/workflows/tfsec.yml:tfsec,open,490f90150071871338642af4de8ca310102f087d,Classic resources should not be used.,iac-misconfiguration/main.tf,12,14,1,0,[],https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/19/instances,748757395,R_kgDOLKEhkw,swiss-cheese,swell-consulting/swiss-cheese,False,swell-consulting,151086419,O_kgDOCQFlUw,https://avatars.githubusercontent.com/u/151086419?v=4,,https://api.github.com/users/swell-consulting,https://github.com/swell-consulting,https://api.github.com/users/swell-consulting/followers,https://api.github.com/users/swell-consulting/following{/other_user},https://api.github.com/users/swell-consulting/gists{/gist_id},https://api.github.com/users/swell-consulting/starred{/owner}{/repo},https://api.github.com/users/swell-consulting/subscriptions,https://api.github.com/users/swell-consulting/orgs,https://api.github.com/users/swell-consulting/repos,https://api.github.com/users/swell-consulting/events{/privacy},https://api.github.com/users/swell-consulting/received_events,Organization,False,https://github.com/swell-consulting/swiss-cheese,A demo repository of simple OWASP Top 10 type of vulnerabilities in (mostly) Python. Includes an exploration of GHAS features.,True,https://api.github.com/repos/swell-consulting/swiss-cheese,https://api.github.com/repos/swell-consulting/swiss-cheese/forks,https://api.github.com/repos/swell-consulting/swiss-cheese/keys{/key_id},https://api.github.com/repos/swell-consulting/swiss-cheese/collaborators{/collaborator},https://api.github.com/repos/swell-consulting/swiss-cheese/teams,https://api.github.com/repos/swell-consulting/swiss-cheese/hooks,https://api.github.com/repos/swell-consulting/swiss-cheese/issues/events{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/events,https://api.github.com/repos/swell-consulting/swiss-cheese/assignees{/user},https://api.github.com/repos/swell-consulting/swiss-cheese/branches{/branch},https://api.github.com/repos/swell-consulting/swiss-cheese/tags,https://api.github.com/repos/swell-consulting/swiss-cheese/git/blobs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/tags{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/refs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/trees{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/statuses/{sha},https://api.github.com/repos/swell-consulting/swiss-cheese/languages,https://api.github.com/repos/swell-consulting/swiss-cheese/stargazers,https://api.github.com/repos/swell-consulting/swiss-cheese/contributors,https://api.github.com/repos/swell-consulting/swiss-cheese/subscribers,https://api.github.com/repos/swell-consulting/swiss-cheese/subscription,https://api.github.com/repos/swell-consulting/swiss-cheese/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/issues/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/contents/{+path},https://api.github.com/repos/swell-consulting/swiss-cheese/compare/{base}...{head},https://api.github.com/repos/swell-consulting/swiss-cheese/merges,https://api.github.com/repos/swell-consulting/swiss-cheese/{archive_format}{/ref},https://api.github.com/repos/swell-consulting/swiss-cheese/downloads,https://api.github.com/repos/swell-consulting/swiss-cheese/issues{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/pulls{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/milestones{/number},"https://api.github.com/repos/swell-consulting/swiss-cheese/notifications{?since,all,participating}",https://api.github.com/repos/swell-consulting/swiss-cheese/labels{/name},https://api.github.com/repos/swell-consulting/swiss-cheese/releases{/id},https://api.github.com/repos/swell-consulting/swiss-cheese/deployments
18,2024-01-31T22:26:32Z,2024-01-31T22:26:34Z,https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/18,https://github.com/swell-consulting/swiss-cheese/security/code-scanning/18,open,,,,,,aws-elb-http-not-used,error,Use of plain HTTP.,,[],N/A,defsec,,,refs/heads/main,.github/workflows/tfsec.yml:tfsec,{},.github/workflows/tfsec.yml:tfsec,open,490f90150071871338642af4de8ca310102f087d,Listener for application load balancer does not use HTTPS.,iac-misconfiguration/main.tf,9,9,1,0,[],https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/18/instances,748757395,R_kgDOLKEhkw,swiss-cheese,swell-consulting/swiss-cheese,False,swell-consulting,151086419,O_kgDOCQFlUw,https://avatars.githubusercontent.com/u/151086419?v=4,,https://api.github.com/users/swell-consulting,https://github.com/swell-consulting,https://api.github.com/users/swell-consulting/followers,https://api.github.com/users/swell-consulting/following{/other_user},https://api.github.com/users/swell-consulting/gists{/gist_id},https://api.github.com/users/swell-consulting/starred{/owner}{/repo},https://api.github.com/users/swell-consulting/subscriptions,https://api.github.com/users/swell-consulting/orgs,https://api.github.com/users/swell-consulting/repos,https://api.github.com/users/swell-consulting/events{/privacy},https://api.github.com/users/swell-consulting/received_events,Organization,False,https://github.com/swell-consulting/swiss-cheese,A demo repository of simple OWASP Top 10 type of vulnerabilities in (mostly) Python. Includes an exploration of GHAS features.,True,https://api.github.com/repos/swell-consulting/swiss-cheese,https://api.github.com/repos/swell-consulting/swiss-cheese/forks,https://api.github.com/repos/swell-consulting/swiss-cheese/keys{/key_id},https://api.github.com/repos/swell-consulting/swiss-cheese/collaborators{/collaborator},https://api.github.com/repos/swell-consulting/swiss-cheese/teams,https://api.github.com/repos/swell-consulting/swiss-cheese/hooks,https://api.github.com/repos/swell-consulting/swiss-cheese/issues/events{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/events,https://api.github.com/repos/swell-consulting/swiss-cheese/assignees{/user},https://api.github.com/repos/swell-consulting/swiss-cheese/branches{/branch},https://api.github.com/repos/swell-consulting/swiss-cheese/tags,https://api.github.com/repos/swell-consulting/swiss-cheese/git/blobs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/tags{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/refs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/trees{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/statuses/{sha},https://api.github.com/repos/swell-consulting/swiss-cheese/languages,https://api.github.com/repos/swell-consulting/swiss-cheese/stargazers,https://api.github.com/repos/swell-consulting/swiss-cheese/contributors,https://api.github.com/repos/swell-consulting/swiss-cheese/subscribers,https://api.github.com/repos/swell-consulting/swiss-cheese/subscription,https://api.github.com/repos/swell-consulting/swiss-cheese/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/issues/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/contents/{+path},https://api.github.com/repos/swell-consulting/swiss-cheese/compare/{base}...{head},https://api.github.com/repos/swell-consulting/swiss-cheese/merges,https://api.github.com/repos/swell-consulting/swiss-cheese/{archive_format}{/ref},https://api.github.com/repos/swell-consulting/swiss-cheese/downloads,https://api.github.com/repos/swell-consulting/swiss-cheese/issues{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/pulls{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/milestones{/number},"https://api.github.com/repos/swell-consulting/swiss-cheese/notifications{?since,all,participating}",https://api.github.com/repos/swell-consulting/swiss-cheese/labels{/name},https://api.github.com/repos/swell-consulting/swiss-cheese/releases{/id},https://api.github.com/repos/swell-consulting/swiss-cheese/deployments
17,2024-01-31T22:26:32Z,2024-01-31T22:26:34Z,https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/17,https://github.com/swell-consulting/swiss-cheese/security/code-scanning/17,open,,,,,,aws-ec2-no-secrets-in-user-data,error,User data for EC2 instances must not contain sensitive AWS keys,,[],N/A,defsec,,,refs/heads/main,.github/workflows/tfsec.yml:tfsec,{},.github/workflows/tfsec.yml:tfsec,open,490f90150071871338642af4de8ca310102f087d,Sensitive data found in instance user data: Password literal text,iac-misconfiguration/main.tf,17,19,1,0,[],https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/17/instances,748757395,R_kgDOLKEhkw,swiss-cheese,swell-consulting/swiss-cheese,False,swell-consulting,151086419,O_kgDOCQFlUw,https://avatars.githubusercontent.com/u/151086419?v=4,,https://api.github.com/users/swell-consulting,https://github.com/swell-consulting,https://api.github.com/users/swell-consulting/followers,https://api.github.com/users/swell-consulting/following{/other_user},https://api.github.com/users/swell-consulting/gists{/gist_id},https://api.github.com/users/swell-consulting/starred{/owner}{/repo},https://api.github.com/users/swell-consulting/subscriptions,https://api.github.com/users/swell-consulting/orgs,https://api.github.com/users/swell-consulting/repos,https://api.github.com/users/swell-consulting/events{/privacy},https://api.github.com/users/swell-consulting/received_events,Organization,False,https://github.com/swell-consulting/swiss-cheese,A demo repository of simple OWASP Top 10 type of vulnerabilities in (mostly) Python. Includes an exploration of GHAS features.,True,https://api.github.com/repos/swell-consulting/swiss-cheese,https://api.github.com/repos/swell-consulting/swiss-cheese/forks,https://api.github.com/repos/swell-consulting/swiss-cheese/keys{/key_id},https://api.github.com/repos/swell-consulting/swiss-cheese/collaborators{/collaborator},https://api.github.com/repos/swell-consulting/swiss-cheese/teams,https://api.github.com/repos/swell-consulting/swiss-cheese/hooks,https://api.github.com/repos/swell-consulting/swiss-cheese/issues/events{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/events,https://api.github.com/repos/swell-consulting/swiss-cheese/assignees{/user},https://api.github.com/repos/swell-consulting/swiss-cheese/branches{/branch},https://api.github.com/repos/swell-consulting/swiss-cheese/tags,https://api.github.com/repos/swell-consulting/swiss-cheese/git/blobs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/tags{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/refs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/trees{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/statuses/{sha},https://api.github.com/repos/swell-consulting/swiss-cheese/languages,https://api.github.com/repos/swell-consulting/swiss-cheese/stargazers,https://api.github.com/repos/swell-consulting/swiss-cheese/contributors,https://api.github.com/repos/swell-consulting/swiss-cheese/subscribers,https://api.github.com/repos/swell-consulting/swiss-cheese/subscription,https://api.github.com/repos/swell-consulting/swiss-cheese/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/issues/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/contents/{+path},https://api.github.com/repos/swell-consulting/swiss-cheese/compare/{base}...{head},https://api.github.com/repos/swell-consulting/swiss-cheese/merges,https://api.github.com/repos/swell-consulting/swiss-cheese/{archive_format}{/ref},https://api.github.com/repos/swell-consulting/swiss-cheese/downloads,https://api.github.com/repos/swell-consulting/swiss-cheese/issues{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/pulls{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/milestones{/number},"https://api.github.com/repos/swell-consulting/swiss-cheese/notifications{?since,all,participating}",https://api.github.com/repos/swell-consulting/swiss-cheese/labels{/name},https://api.github.com/repos/swell-consulting/swiss-cheese/releases{/id},https://api.github.com/repos/swell-consulting/swiss-cheese/deployments
16,2024-01-31T22:26:32Z,2024-01-31T22:26:34Z,https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/16,https://github.com/swell-consulting/swiss-cheese/security/code-scanning/16,open,,,,,,aws-ec2-no-public-ingress-sgr,error,An ingress security group rule allows traffic from /0.,,[],N/A,defsec,,,refs/heads/main,.github/workflows/tfsec.yml:tfsec,{},.github/workflows/tfsec.yml:tfsec,open,490f90150071871338642af4de8ca310102f087d,Security group rule allows ingress from public internet.,iac-misconfiguration/main.tf,4,4,1,0,[],https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/16/instances,748757395,R_kgDOLKEhkw,swiss-cheese,swell-consulting/swiss-cheese,False,swell-consulting,151086419,O_kgDOCQFlUw,https://avatars.githubusercontent.com/u/151086419?v=4,,https://api.github.com/users/swell-consulting,https://github.com/swell-consulting,https://api.github.com/users/swell-consulting/followers,https://api.github.com/users/swell-consulting/following{/other_user},https://api.github.com/users/swell-consulting/gists{/gist_id},https://api.github.com/users/swell-consulting/starred{/owner}{/repo},https://api.github.com/users/swell-consulting/subscriptions,https://api.github.com/users/swell-consulting/orgs,https://api.github.com/users/swell-consulting/repos,https://api.github.com/users/swell-consulting/events{/privacy},https://api.github.com/users/swell-consulting/received_events,Organization,False,https://github.com/swell-consulting/swiss-cheese,A demo repository of simple OWASP Top 10 type of vulnerabilities in (mostly) Python. Includes an exploration of GHAS features.,True,https://api.github.com/repos/swell-consulting/swiss-cheese,https://api.github.com/repos/swell-consulting/swiss-cheese/forks,https://api.github.com/repos/swell-consulting/swiss-cheese/keys{/key_id},https://api.github.com/repos/swell-consulting/swiss-cheese/collaborators{/collaborator},https://api.github.com/repos/swell-consulting/swiss-cheese/teams,https://api.github.com/repos/swell-consulting/swiss-cheese/hooks,https://api.github.com/repos/swell-consulting/swiss-cheese/issues/events{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/events,https://api.github.com/repos/swell-consulting/swiss-cheese/assignees{/user},https://api.github.com/repos/swell-consulting/swiss-cheese/branches{/branch},https://api.github.com/repos/swell-consulting/swiss-cheese/tags,https://api.github.com/repos/swell-consulting/swiss-cheese/git/blobs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/tags{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/refs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/trees{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/statuses/{sha},https://api.github.com/repos/swell-consulting/swiss-cheese/languages,https://api.github.com/repos/swell-consulting/swiss-cheese/stargazers,https://api.github.com/repos/swell-consulting/swiss-cheese/contributors,https://api.github.com/repos/swell-consulting/swiss-cheese/subscribers,https://api.github.com/repos/swell-consulting/swiss-cheese/subscription,https://api.github.com/repos/swell-consulting/swiss-cheese/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/issues/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/contents/{+path},https://api.github.com/repos/swell-consulting/swiss-cheese/compare/{base}...{head},https://api.github.com/repos/swell-consulting/swiss-cheese/merges,https://api.github.com/repos/swell-consulting/swiss-cheese/{archive_format}{/ref},https://api.github.com/repos/swell-consulting/swiss-cheese/downloads,https://api.github.com/repos/swell-consulting/swiss-cheese/issues{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/pulls{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/milestones{/number},"https://api.github.com/repos/swell-consulting/swiss-cheese/notifications{?since,all,participating}",https://api.github.com/repos/swell-consulting/swiss-cheese/labels{/name},https://api.github.com/repos/swell-consulting/swiss-cheese/releases{/id},https://api.github.com/repos/swell-consulting/swiss-cheese/deployments
15,2024-01-31T22:26:32Z,2024-01-31T22:26:34Z,https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/15,https://github.com/swell-consulting/swiss-cheese/security/code-scanning/15,open,,,,,,aws-ec2-enforce-http-token-imds,error,aws_instance should activate session tokens for Instance Metadata Service.,,[],N/A,defsec,,,refs/heads/main,.github/workflows/tfsec.yml:tfsec,{},.github/workflows/tfsec.yml:tfsec,open,490f90150071871338642af4de8ca310102f087d,Instance does not require IMDS access to require a token,iac-misconfiguration/main.tf,16,20,1,0,[],https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/15/instances,748757395,R_kgDOLKEhkw,swiss-cheese,swell-consulting/swiss-cheese,False,swell-consulting,151086419,O_kgDOCQFlUw,https://avatars.githubusercontent.com/u/151086419?v=4,,https://api.github.com/users/swell-consulting,https://github.com/swell-consulting,https://api.github.com/users/swell-consulting/followers,https://api.github.com/users/swell-consulting/following{/other_user},https://api.github.com/users/swell-consulting/gists{/gist_id},https://api.github.com/users/swell-consulting/starred{/owner}{/repo},https://api.github.com/users/swell-consulting/subscriptions,https://api.github.com/users/swell-consulting/orgs,https://api.github.com/users/swell-consulting/repos,https://api.github.com/users/swell-consulting/events{/privacy},https://api.github.com/users/swell-consulting/received_events,Organization,False,https://github.com/swell-consulting/swiss-cheese,A demo repository of simple OWASP Top 10 type of vulnerabilities in (mostly) Python. Includes an exploration of GHAS features.,True,https://api.github.com/repos/swell-consulting/swiss-cheese,https://api.github.com/repos/swell-consulting/swiss-cheese/forks,https://api.github.com/repos/swell-consulting/swiss-cheese/keys{/key_id},https://api.github.com/repos/swell-consulting/swiss-cheese/collaborators{/collaborator},https://api.github.com/repos/swell-consulting/swiss-cheese/teams,https://api.github.com/repos/swell-consulting/swiss-cheese/hooks,https://api.github.com/repos/swell-consulting/swiss-cheese/issues/events{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/events,https://api.github.com/repos/swell-consulting/swiss-cheese/assignees{/user},https://api.github.com/repos/swell-consulting/swiss-cheese/branches{/branch},https://api.github.com/repos/swell-consulting/swiss-cheese/tags,https://api.github.com/repos/swell-consulting/swiss-cheese/git/blobs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/tags{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/refs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/trees{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/statuses/{sha},https://api.github.com/repos/swell-consulting/swiss-cheese/languages,https://api.github.com/repos/swell-consulting/swiss-cheese/stargazers,https://api.github.com/repos/swell-consulting/swiss-cheese/contributors,https://api.github.com/repos/swell-consulting/swiss-cheese/subscribers,https://api.github.com/repos/swell-consulting/swiss-cheese/subscription,https://api.github.com/repos/swell-consulting/swiss-cheese/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/issues/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/contents/{+path},https://api.github.com/repos/swell-consulting/swiss-cheese/compare/{base}...{head},https://api.github.com/repos/swell-consulting/swiss-cheese/merges,https://api.github.com/repos/swell-consulting/swiss-cheese/{archive_format}{/ref},https://api.github.com/repos/swell-consulting/swiss-cheese/downloads,https://api.github.com/repos/swell-consulting/swiss-cheese/issues{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/pulls{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/milestones{/number},"https://api.github.com/repos/swell-consulting/swiss-cheese/notifications{?since,all,participating}",https://api.github.com/repos/swell-consulting/swiss-cheese/labels{/name},https://api.github.com/repos/swell-consulting/swiss-cheese/releases{/id},https://api.github.com/repos/swell-consulting/swiss-cheese/deployments
14,2024-01-31T22:26:32Z,2024-01-31T22:26:34Z,https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/14,https://github.com/swell-consulting/swiss-cheese/security/code-scanning/14,open,,,,,,aws-ec2-enforce-http-token-imds,error,aws_instance should activate session tokens for Instance Metadata Service.,,[],N/A,defsec,,,refs/heads/main,.github/workflows/tfsec.yml:tfsec,{},.github/workflows/tfsec.yml:tfsec,open,490f90150071871338642af4de8ca310102f087d,Instance does not require IMDS access to require a token,iac-misconfiguration/main.tf,66,68,1,0,[],https://api.github.com/repos/swell-consulting/swiss-cheese/code-scanning/alerts/14/instances,748757395,R_kgDOLKEhkw,swiss-cheese,swell-consulting/swiss-cheese,False,swell-consulting,151086419,O_kgDOCQFlUw,https://avatars.githubusercontent.com/u/151086419?v=4,,https://api.github.com/users/swell-consulting,https://github.com/swell-consulting,https://api.github.com/users/swell-consulting/followers,https://api.github.com/users/swell-consulting/following{/other_user},https://api.github.com/users/swell-consulting/gists{/gist_id},https://api.github.com/users/swell-consulting/starred{/owner}{/repo},https://api.github.com/users/swell-consulting/subscriptions,https://api.github.com/users/swell-consulting/orgs,https://api.github.com/users/swell-consulting/repos,https://api.github.com/users/swell-consulting/events{/privacy},https://api.github.com/users/swell-consulting/received_events,Organization,False,https://github.com/swell-consulting/swiss-cheese,A demo repository of simple OWASP Top 10 type of vulnerabilities in (mostly) Python. Includes an exploration of GHAS features.,True,https://api.github.com/repos/swell-consulting/swiss-cheese,https://api.github.com/repos/swell-consulting/swiss-cheese/forks,https://api.github.com/repos/swell-consulting/swiss-cheese/keys{/key_id},https://api.github.com/repos/swell-consulting/swiss-cheese/collaborators{/collaborator},https://api.github.com/repos/swell-consulting/swiss-cheese/teams,https://api.github.com/repos/swell-consulting/swiss-cheese/hooks,https://api.github.com/repos/swell-consulting/swiss-cheese/issues/events{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/events,https://api.github.com/repos/swell-consulting/swiss-cheese/assignees{/user},https://api.github.com/repos/swell-consulting/swiss-cheese/branches{/branch},https://api.github.com/repos/swell-consulting/swiss-cheese/tags,https://api.github.com/repos/swell-consulting/swiss-cheese/git/blobs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/tags{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/refs{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/trees{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/statuses/{sha},https://api.github.com/repos/swell-consulting/swiss-cheese/languages,https://api.github.com/repos/swell-consulting/swiss-cheese/stargazers,https://api.github.com/repos/swell-consulting/swiss-cheese/contributors,https://api.github.com/repos/swell-consulting/swiss-cheese/subscribers,https://api.github.com/repos/swell-consulting/swiss-cheese/subscription,https://api.github.com/repos/swell-consulting/swiss-cheese/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/git/commits{/sha},https://api.github.com/repos/swell-consulting/swiss-cheese/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/issues/comments{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/contents/{+path},https://api.github.com/repos/swell-consulting/swiss-cheese/compare/{base}...{head},https://api.github.com/repos/swell-consulting/swiss-cheese/merges,https://api.github.com/repos/swell-consulting/swiss-cheese/{archive_format}{/ref},https://api.github.com/repos/swell-consulting/swiss-cheese/downloads,https://api.github.com/repos/swell-consulting/swiss-cheese/issues{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/pulls{/number},https://api.github.com/repos/swell-consulting/swiss-cheese/milestones{/number},"https://api.github.com/repos/swell-consulting/swiss-cheese/notifications{?since,all,participating}",https://api.github.com/repos/swell-consulting/swiss-cheese/labels{/name},https://api.github.com/repos/swell-consulting/swiss-cheese/releases{/id},https://api.github.com/repos/swell-consulting/swiss-cheese/deployments
